memory,type,is_cold,exec_time,connection_time,client_time,provider_time,mem_used
128,warm,False,51780,1.326283,1423566,61039,
128,warm,False,837226,1.407708,2285384,847527,
128,warm,False,49404,1.372094,1461869,63474,
128,warm,False,83404,1.389474,1521364,102499,
128,warm,False,47777,1.39478,1485245,63460,
128,warm,False,47981,1.279662,1358030,59448,
128,warm,False,54811,1.254878,1352057,72527,
128,warm,False,54313,1.072998,1162849,64170,
128,warm,False,47967,1.484719,1603799,98296,
128,warm,False,50780,0.98498,1073692,64320,
128,warm,False,52691,1.350143,1427747,61131,
128,warm,False,42294,1.398585,1649350,226438,
128,warm,False,62147,1.192776,1304370,79760,
128,warm,False,53840,1.30993,1410472,77370,
128,warm,False,47682,1.333322,1427032,57794,
128,warm,False,49296,1.457507,1541202,61031,
128,warm,False,60406,1.345902,1449023,70921,
128,warm,False,57239,1.440365,1522359,64287,
128,warm,False,53299,1.430716,1518440,66935,
128,warm,False,161054,1.358916,1580550,173281,
128,warm,False,50582,1.242402,1320138,59822,
128,warm,False,50931,1.411668,1503116,61907,
128,warm,False,48932,1.456527,2353108,856677,
128,warm,False,45923,1.613704,1991611,100324,
128,warm,False,46512,1.431741,1506182,55749,
128,warm,False,157883,1.344113,1559976,177156,
128,warm,False,47476,1.219158,1318817,61693,
128,warm,False,51558,1.365849,1473788,74005,
128,warm,False,48667,1.534558,1624148,57923,
128,warm,False,60011,1.208676,1309086,72193,
128,warm,False,41440,1.240389,1308139,48861,
128,warm,False,53936,1.359079,1451187,60579,
128,warm,False,44993,1.382941,1462002,55070,
128,warm,False,58209,1.252091,1340971,71394,
128,warm,False,49505,1.169948,1271515,65428,
128,warm,False,49886,1.248053,1326230,58036,
128,warm,False,44272,1.242523,1327102,56537,
128,warm,False,54031,1.247959,1329848,59356,
128,warm,False,51918,1.39726,1519999,104414,
128,warm,False,48372,1.44835,1526094,58009,
128,warm,False,80476,1.37157,1487488,90794,
128,warm,False,50515,1.382691,1471688,63602,
128,warm,False,64524,1.413029,1514372,72933,
128,warm,False,68040,1.368449,1523230,118115,
128,warm,False,54445,1.307098,1412269,75594,
128,warm,False,54211,1.299854,1398621,64393,
128,warm,False,48378,1.30844,1389689,55647,
128,warm,False,55768,1.517519,1616944,63836,
128,warm,False,46484,1.45715,1587818,99592,
128,warm,False,151968,1.486878,1686721,173538,
128,warm,False,57517,1.133629,1235367,64743,
128,warm,False,49713,1.401073,1511830,86674,
128,warm,False,60887,1.502685,1594270,68309,
128,warm,False,48056,1.193713,1272412,54451,
128,warm,False,51096,1.241724,1340449,63703,
128,warm,False,50980,1.390437,1490086,68390,
128,warm,False,51847,1.165319,1252627,61377,
128,warm,False,72993,1.250741,1358211,83281,
128,warm,False,47629,1.552259,1783247,206544,
128,warm,False,45635,1.101195,1185929,53455,
128,warm,False,54189,1.322489,1414853,67549,
512,warm,False,59253,1.268904,1573868,77255,
512,warm,False,67729,1.342021,1452180,83949,
512,warm,False,58429,1.220975,1314160,68891,
512,warm,False,46381,1.238192,1364178,107975,
512,warm,False,45894,1.20506,1276787,53813,
512,warm,False,67844,1.288576,1390466,81937,
512,warm,False,68915,1.163405,1266321,78114,
512,warm,False,46772,1.265235,1340786,57948,
512,warm,False,67878,1.340203,1477897,117257,
512,warm,False,51163,1.139338,1251543,60003,
512,warm,False,57057,1.1437,1254874,85472,
512,warm,False,65121,1.247554,1359876,79778,
512,warm,False,76562,1.248583,1384035,111424,
512,warm,False,934478,1.126479,2094710,942270,
512,warm,False,50797,1.226614,1318208,61603,
512,warm,False,72581,1.052892,1152046,81540,
512,warm,False,99580,1.315277,1468531,124541,
512,warm,False,48297,1.155967,1228710,55129,
512,warm,False,161631,1.360283,2513110,1131060,
512,warm,False,42746,1.31144,1430245,80734,
512,warm,False,50188,1.218515,1310843,59216,
512,warm,False,46063,1.256388,1327554,53468,
512,warm,False,45063,1.128844,1229888,56787,
512,warm,False,57179,1.23764,1354340,68983,
512,warm,False,53651,1.272027,1365042,71297,
512,warm,False,44114,1.34548,1550675,59961,
512,warm,False,36952,1.323415,1407222,63882,
512,warm,False,160636,1.353272,1555313,178669,
512,warm,False,54940,1.290865,1385436,59101,
512,warm,False,50440,1.289544,1377977,60709,
512,warm,False,59447,1.155347,1238660,66451,
512,warm,False,42816,1.267664,1345513,50705,
512,warm,False,39648,1.367676,1434768,45654,
512,warm,False,63094,1.085035,1187933,70227,
512,warm,False,59462,1.166529,1264545,72866,
512,warm,False,51923,1.376208,1503826,108023,
512,warm,False,46091,1.257268,1339685,57180,
512,warm,False,249637,1.250252,1576333,301839,
512,warm,False,106419,1.088359,1224299,120537,
512,warm,False,45982,1.367199,1506457,111459,
512,warm,False,52891,1.594363,1678509,61130,
512,warm,False,168601,1.183339,1390857,183113,
512,warm,False,71369,1.350149,1507246,131954,
512,warm,False,163180,1.144154,1345694,178580,
512,warm,False,37295,1.301774,1373931,46170,
512,warm,False,55468,1.224372,1306797,62056,
512,warm,False,836827,1.150342,2028813,853650,
512,warm,False,54068,1.344876,1568234,71413,
512,warm,False,70590,1.244668,1372043,94025,
512,warm,False,66722,1.439336,1543652,79963,
512,warm,False,53944,1.187375,1292682,67722,
512,warm,False,47333,1.399541,1516985,90815,
512,warm,False,144826,1.334094,1537856,181704,
512,warm,False,47885,1.325514,1463917,117164,
512,warm,False,54969,1.255176,1343581,65435,
512,warm,False,42081,1.177081,1318038,102429,
512,warm,False,48115,1.367116,1448524,55820,
512,warm,False,60611,1.213737,1328892,79797,
512,warm,False,57165,1.21979,1307513,67438,
512,warm,False,50184,1.360488,1476640,91509,
512,warm,False,52218,1.348208,1527736,156785,
512,warm,False,51514,1.564036,1659551,62884,
512,warm,False,162131,1.199505,1393338,169581,
512,warm,False,51148,1.215117,1404526,161444,
512,warm,False,72486,1.285813,1580143,86043,
512,warm,False,55994,1.217231,1334835,72108,
512,warm,False,44268,1.269499,1373459,73301,
512,warm,False,160716,1.246143,1445435,180549,
512,warm,False,38358,1.355514,1426824,49800,
512,warm,False,148941,1.003003,1193374,157689,
512,warm,False,59870,1.291002,1390703,73584,
512,warm,False,168176,1.275459,1486012,182450,
512,warm,False,70717,1.251679,1353209,80366,
512,warm,False,305676,0.978381,1335166,317257,
512,warm,False,62509,1.105685,1213192,71912,
512,warm,False,53147,1.189321,1299695,65405,
512,warm,False,44393,1.213303,1297377,55199,
512,warm,False,59597,1.236967,1333335,75842,
512,warm,False,56225,1.203128,1303610,62904,
512,warm,False,43527,1.20172,1276887,51596,
512,warm,False,47506,1.251516,1335905,58171,
512,warm,False,50149,1.307792,1398305,61153,
512,warm,False,72513,1.256518,1405674,118313,
512,warm,False,831767,1.282783,2147146,841271,
512,warm,False,53551,1.321588,1639168,127866,
512,warm,False,45918,1.051063,1149223,59262,
512,warm,False,56026,1.078439,1163179,65029,
512,warm,False,42734,1.35189,1436219,59626,
512,warm,False,156972,1.341411,1793731,302409,
512,warm,False,44304,1.062797,1136336,48310,
512,warm,False,59972,1.356069,1457211,73213,
512,warm,False,176640,1.226301,1437392,186737,
512,warm,False,66047,1.187187,1282542,78399,
512,warm,False,53434,1.116074,1223053,62561,
512,warm,False,61305,1.0579,1155951,68445,
512,warm,False,52425,1.329786,1416815,57807,
512,warm,False,64237,1.288427,1417202,81234,
512,warm,False,51507,1.077067,1165342,60139,
512,warm,False,59845,1.010144,1104752,72432,
512,warm,False,93523,1.336201,1685549,181183,
512,warm,False,46810,1.46346,1556341,62617,
512,warm,False,54140,1.131811,1226214,62609,
512,warm,False,46256,1.361159,1580970,199497,
512,warm,False,840533,1.104044,1988289,850974,
512,warm,False,55342,1.372938,1597803,88182,
512,warm,False,69873,1.240345,1356914,83438,
512,warm,False,55493,1.325743,1434024,88666,
512,warm,False,65872,1.334275,1484635,128207,
512,warm,False,61368,1.341629,1436317,72896,
512,warm,False,39460,1.254154,1320161,49088,
512,warm,False,52735,1.145393,1232824,64551,
512,warm,False,80050,1.182283,2084883,869190,
512,warm,False,56205,1.145666,1246946,75799,
512,warm,False,53293,1.32037,1469431,117357,
512,warm,False,80449,1.292206,1400637,88982,
512,warm,False,55451,1.105611,1201018,63537,
512,warm,False,59945,1.137442,1238669,75481,
512,warm,False,58770,1.221056,2092441,844827,
512,warm,False,43535,1.274136,1357887,52997,
512,warm,False,111322,1.527924,1672881,125302,
512,warm,False,45726,1.350306,1492159,117441,
512,warm,False,53759,1.183935,1285854,68227,
512,warm,False,43581,1.281393,1416452,97107,
512,warm,False,52616,1.240026,1332171,66470,
512,warm,False,1053616,1.246323,2342644,1068261,
512,warm,False,50809,1.309078,1393476,64644,
512,warm,False,53289,1.328706,1419660,65055,
512,warm,False,50182,1.176827,1262384,61001,
512,warm,False,71840,1.207292,1324795,86900,
512,warm,False,69494,1.244085,1362259,90507,
512,warm,False,49082,1.150684,1232853,57187,
512,warm,False,60370,1.162797,1251876,71861,
512,warm,False,54896,1.147496,1245338,69914,
512,warm,False,60981,1.284939,1372814,69733,
512,warm,False,52509,1.388206,1490032,63348,
512,warm,False,44908,1.122728,1213392,50464,
512,warm,False,52534,1.268763,1360263,62780,
512,warm,False,52271,1.193994,1315378,96444,
512,warm,False,58142,1.14752,1252595,73349,
512,warm,False,57724,1.298408,1395943,75692,
512,warm,False,53270,1.135057,1217731,60072,
512,warm,False,48913,1.165297,1271138,84132,
512,warm,False,46046,1.302285,1372883,52787,
512,warm,False,50665,1.004032,1097539,65642,
512,warm,False,52038,1.262534,1343198,61469,
512,warm,False,38170,1.280749,1441141,128383,
512,warm,False,59799,1.317013,1634366,131706,
512,warm,False,165413,1.293317,1489813,176939,
512,warm,False,49817,1.269517,1400739,110954,
512,warm,False,50314,1.319934,1418144,71586,
512,warm,False,50258,1.349336,1436732,55185,
512,warm,False,56444,1.173135,1305549,107859,
512,warm,False,52035,1.168048,1253214,63414,
512,warm,False,53593,1.228659,1320338,71503,
512,warm,False,153735,1.210592,1399822,164218,
512,warm,False,58012,1.347315,1454687,79476,
512,warm,False,827964,1.280134,2142088,836396,
512,warm,False,143626,1.27156,2246367,951472,
512,warm,False,61731,1.354668,1786944,413471,
512,warm,False,79748,1.277569,1416049,119100,
512,warm,False,66167,0.997619,1116899,95091,
512,warm,False,47604,1.373797,1496023,104156,
512,warm,False,39140,1.369733,1434217,45990,
512,warm,False,68427,1.094577,1212747,93268,
512,warm,False,51866,1.288985,1371186,60015,
512,warm,False,63035,1.231186,1333402,74442,
512,warm,False,57262,1.123903,1244859,76175,
512,warm,False,54787,1.221815,1383082,136578,
512,warm,False,161431,1.256236,1561197,273970,
512,warm,False,49447,1.092926,1186952,57309,
512,warm,False,51583,1.319368,1402152,63537,
512,warm,False,55029,1.339939,1444430,67213,
512,warm,False,65859,1.309801,1419958,87961,
512,warm,False,53557,1.346046,1450300,70069,
512,warm,False,57536,1.215635,1316957,66302,
512,warm,False,38232,1.326095,1390195,46638,
512,warm,False,838290,1.001079,1882339,853193,
512,warm,False,69438,1.213498,1325401,80689,
512,warm,False,65587,1.224437,1320994,76230,
512,warm,False,79659,1.232398,1352505,91476,
512,warm,False,146795,1.194752,1388844,154758,
512,warm,False,49068,1.24096,1356750,95715,
512,warm,False,162989,1.203232,1405549,173558,
512,warm,False,39836,1.150724,1222024,50626,
512,warm,False,47650,1.172387,1244412,54390,
512,warm,False,64767,1.164745,1277814,78862,
512,warm,False,107422,1.323487,1698271,192150,
512,warm,False,62680,1.317174,1454764,113148,
512,warm,False,71215,1.197039,1304875,81879,
512,warm,False,55070,1.118464,1236404,70600,
512,warm,False,50928,1.226562,1302144,58341,
512,warm,False,48871,1.294169,1374041,58023,
512,warm,False,55074,1.251212,1337714,67124,
512,warm,False,54756,1.585255,1665631,64004,
512,warm,False,74632,1.304502,1426915,96399,
512,warm,False,66499,1.100325,1213680,79266,
512,warm,False,62922,1.277495,1381420,73399,
512,warm,False,61772,1.195699,1322016,92331,
512,warm,False,48914,1.165245,1238768,56389,
512,warm,False,54475,1.044284,1143219,67141,
512,warm,False,63077,1.29695,1959505,634336,
512,warm,False,375872,1.305475,1710570,385653,
512,warm,False,57548,1.307941,1401832,67055,
512,warm,False,359323,1.233972,1624001,372984,
512,warm,False,44187,1.129158,1208127,59158,
512,warm,False,39979,1.306181,1382192,47814,
512,warm,False,42186,1.223069,1304307,59535,
512,warm,False,49619,1.193175,1297782,80926,
512,cold,True,661512,1.258908,2978377,692168,
512,cold,True,965491,1.29213,3485364,1014692,
512,cold,True,907503,1.389734,2441998,981108,
512,cold,True,970046,1.10028,2301641,1146739,
512,cold,True,1812408,1.185908,3072837,1859337,
512,cold,True,876001,1.106218,2108429,926027,
512,cold,True,675741,1.256204,2955509,709967,
512,cold,True,1710223,1.319377,4334785,1761113,
512,cold,True,823191,1.110581,2043982,867035,
512,cold,True,2008440,1.046402,3201048,2094620,
512,cold,True,1817863,1.269892,3189035,1873258,
512,cold,True,1006073,1.178187,3678664,1053709,
512,cold,True,849573,1.228848,3570323,887793,
512,cold,True,922595,1.132353,2183529,972430,
512,cold,True,866240,1.246939,3511549,914269,
512,cold,True,1197797,1.093925,3785033,1248628,
512,cold,True,1016867,1.216151,2338641,1078448,
512,cold,True,906239,0.967369,1973995,960296,
512,cold,True,1670102,1.330564,4438676,1719404,
512,cold,True,957832,1.022916,2117444,1005991,
512,cold,True,1093613,1.297278,2520142,1151740,
512,cold,True,758429,1.080649,1939322,815218,
512,cold,True,922628,1.108395,2228676,1008392,
512,cold,True,790994,1.148418,2044759,836148,
512,cold,True,1517023,1.274137,2875470,1558710,
512,cold,True,888275,1.320399,4028525,936598,
512,cold,True,1243377,0.984551,2445214,1343855,
512,cold,True,1108916,1.065843,2329664,1182244,
512,cold,True,1884573,0.900357,2915998,1939018,
512,cold,True,716119,1.205927,2022428,763563,
512,cold,True,1001920,1.116761,2220917,1050656,
512,cold,True,923982,1.229818,2270585,975280,
512,cold,True,903816,1.077194,2084423,950133,
512,cold,True,1106724,1.213215,2551322,1249552,
512,cold,True,1001947,1.233295,3512674,1050965,
512,cold,True,1587428,1.164378,2970068,1711105,
512,cold,True,1029487,1.231626,3711611,1075015,
512,cold,True,807279,1.016536,1961792,872425,
512,cold,True,915165,0.992107,2049848,972955,
512,cold,True,891181,1.320089,3689429,942409,
512,cold,True,992801,1.035726,2162091,1048253,
512,cold,True,878165,1.111066,2109675,927919,
512,cold,True,1026324,1.143655,3814742,1087658,
512,cold,True,888632,1.091817,3460816,955160,
512,cold,True,961036,1.08855,2174866,1020390,
512,cold,True,910709,1.097762,2120102,963912,
512,cold,True,962951,0.933043,1994443,1015502,
512,cold,True,840274,1.036321,3106209,887326,
512,cold,True,715499,1.074096,1908857,765415,
512,cold,True,702520,1.131427,2928180,751170,
512,cold,True,931559,0.860832,1919430,992359,
512,cold,True,1404467,1.252587,2884288,1559213,
512,cold,True,958742,1.225843,2359196,1032297,
512,cold,True,1028235,1.078123,2283226,1116003,
512,cold,True,1020563,1.049908,2233907,1103032,
512,cold,True,992601,0.907589,2074914,1101981,
512,cold,True,1286032,1.118656,4031741,1344228,
512,cold,True,1794641,1.07977,2976138,1855646,
512,cold,True,989281,1.092368,2206769,1040916,
512,cold,True,706348,1.207814,1980839,742979,
512,cold,True,965156,1.126672,2204347,1016138,
512,cold,True,1489677,1.054576,2607865,1521977,
512,cold,True,2045486,1.141785,3282796,2101874,
512,cold,True,1101137,1.073507,2273304,1162550,
512,cold,True,676005,0.969124,1766890,716502,
512,cold,True,1010603,0.973125,2108353,1078968,
512,cold,True,1564175,1.37317,3022308,1607374,
512,cold,True,904382,1.27331,3630285,968355,
512,cold,True,1018144,1.119788,3533447,1079837,
512,cold,True,910406,1.059503,2065314,955361,
512,cold,True,946677,1.083381,2132548,1000860,
512,cold,True,841106,1.325651,3505536,900035,
512,cold,True,955074,1.016613,2071805,998519,
512,cold,True,749976,1.155075,3095542,796342,
512,cold,True,1197077,1.192988,4410207,1264105,
512,cold,True,875006,1.205623,2205223,935437,
512,cold,True,882830,1.013195,2019784,948910,
512,cold,True,812707,1.385699,2285654,872127,
512,cold,True,835161,1.117451,2090361,882348,
512,cold,True,1006772,1.045066,2225080,1095605,
512,cold,True,877658,1.126836,3083083,909436,
512,cold,True,1043753,1.268376,2422678,1106441,
512,cold,True,904674,1.169068,2165421,958755,
512,cold,True,772309,1.355001,3349912,811952,
512,cold,True,1081689,1.192403,2362522,1131580,
512,cold,True,694790,1.158202,1989852,737681,
512,cold,True,1721605,1.189745,4111588,1768344,
512,cold,True,867994,1.153985,2146797,933117,
512,cold,True,874127,1.437587,3723019,925303,
512,cold,True,5831912,1.258908,7220131,5886468,
512,cold,True,1041389,1.115749,2308905,1115437,
512,cold,True,1200093,1.163751,2487789,1263009,
512,cold,True,880962,1.091613,2053033,927176,
512,cold,True,1155992,1.394058,2675506,1213856,
512,cold,True,903234,1.301999,3663150,945684,
512,cold,True,984692,1.023493,2121833,1041632,
512,cold,True,2083644,1.139695,3329740,2121213,
512,cold,True,883801,1.278004,3373355,933873,
512,cold,True,830714,1.214552,3246128,879697,
512,cold,True,798041,1.446898,2346934,853417,
512,cold,True,1659343,1.303385,4037122,1698517,
512,cold,True,1830573,1.156724,3083873,1882198,
512,cold,True,822471,1.25575,2189728,883642,
512,cold,True,786694,1.17683,2041671,834431,
512,cold,True,846386,1.282806,2248043,892904,
512,cold,True,925602,1.141104,3923667,975788,
512,cold,True,1083274,1.241161,2442492,1143257,
512,cold,True,1030493,1.290705,3857594,1078927,
512,cold,True,697052,1.285991,3165723,752047,
512,cold,True,1276780,1.103736,3685701,1367850,
512,cold,True,1201109,1.38566,3825042,1245451,
512,cold,True,913818,1.244584,2265562,961895,
512,cold,True,1121425,1.1791,3705020,1167675,
512,cold,True,837334,1.057521,2036912,897730,
512,cold,True,883409,1.241032,2239038,948256,
512,cold,True,832861,1.09069,2045499,876538,
512,cold,True,918211,1.209449,3655072,960023,
512,cold,True,1035330,1.246564,2415375,1097668,
512,cold,True,1009851,1.133216,2318839,1081866,
512,cold,True,842755,1.244613,2197041,906223,
512,cold,True,917312,1.212362,3505319,972258,
512,cold,True,1082440,1.259036,2447497,1129635,
512,cold,True,1561655,0.956616,2632210,1615636,
512,cold,True,911448,1.077201,2113180,952648,
512,cold,True,937306,1.032238,2080336,983908,
512,cold,True,850845,1.46053,2399393,903171,
512,cold,True,731787,1.098619,1902579,770720,
512,cold,True,1124219,1.167689,2401632,1179339,
512,cold,True,795583,1.124394,2037184,861267,
512,cold,True,771211,1.125559,1986189,813715,
512,cold,True,953083,1.283465,2363996,1012439,
512,cold,True,1021493,1.202464,4048527,1069101,
512,cold,True,830485,1.398232,3640212,876322,
512,cold,True,878480,1.198114,2194226,929087,
512,cold,True,679372,1.300761,3120755,726542,
512,cold,True,885950,1.286674,3576604,989555,
512,cold,True,1862843,1.243859,3226346,1907650,
512,cold,True,810385,1.197903,2093419,853286,
512,cold,True,1020669,1.111689,2253741,1090919,
512,cold,True,1163174,1.131427,2416259,1216960,
512,cold,True,840362,1.239864,3280081,904314,
512,cold,True,889275,1.136514,2136844,937202,
512,cold,True,919453,1.120323,2203953,986461,
512,cold,True,1671128,1.137158,2911847,1730796,
512,cold,True,1121915,1.239431,2483928,1188450,
512,cold,True,745369,1.240954,2099267,794784,
512,cold,True,997527,1.083553,3673894,1064925,
512,cold,True,662587,1.229843,3115050,703544,
512,cold,True,874659,1.14496,3260413,925898,
512,cold,True,698379,1.283866,3025035,733861,
512,cold,True,857492,1.169817,2232326,971083,
512,cold,True,728879,1.136603,1945665,774108,
512,cold,True,773670,1.271688,2160510,823443,
512,cold,True,942949,1.15841,3728290,990606,
512,cold,True,792451,1.138991,3162725,839214,
512,cold,True,856718,1.166691,2141799,916168,
512,cold,True,867395,0.784194,1793144,922936,
512,cold,True,940830,1.046284,3232573,1005063,
512,cold,True,1068264,1.171859,4005652,1141551,
512,cold,True,968417,1.234999,2315432,1024907,
512,cold,True,919645,1.140711,2164758,967187,
512,cold,True,1040374,1.145868,2302311,1105109,
512,cold,True,846370,1.268446,2225327,904932,
512,cold,True,864148,1.34414,2364129,918024,
512,cold,True,955323,1.218305,2303037,1014875,
512,cold,True,1329006,1.283108,4631851,1448070,
512,cold,True,963995,1.117712,2208170,1031577,
512,cold,True,871415,1.056832,2046480,920777,
512,cold,True,2005783,1.246552,3352324,2074671,
512,cold,True,785587,1.137419,2007682,827456,
512,cold,True,1660463,1.253949,3041848,1717635,
512,cold,True,1071622,1.190971,2394372,1142130,
512,cold,True,800646,1.160202,3306937,848727,
512,cold,True,731023,1.279009,2090114,774678,
512,cold,True,919384,1.134617,2130492,963434,
512,cold,True,669328,1.197394,1941171,701782,
512,cold,True,966496,1.1594,3499231,1019610,
512,cold,True,1745579,1.249578,4340952,1796087,
512,cold,True,1459549,1.059396,2701339,1549949,
512,cold,True,1069179,1.238898,2405934,1119379,
512,cold,True,742931,0.906317,1766286,793210,
512,cold,True,1874843,1.193577,3211851,1934647,
512,cold,True,949150,1.288149,3568096,984367,
512,cold,True,724929,1.172861,2007768,774348,
512,cold,True,2278240,1.063668,3484364,2364437,
512,cold,True,1034077,1.250496,2396151,1088684,
512,cold,True,951928,1.349468,4065386,993025,
512,cold,True,857781,1.246551,2228931,913752,
512,cold,True,1041426,1.010714,2206068,1124088,
512,cold,True,1745695,1.12366,2993947,1798925,
512,cold,True,911855,1.182244,2203743,971199,
512,cold,True,812741,1.160137,3284536,857690,
512,cold,True,2510840,1.134538,3795708,2577473,
512,cold,True,1150621,1.165978,2458342,1231536,
512,cold,True,1873455,1.134534,3152433,1929769,
512,cold,True,689999,1.196569,3181230,732346,
512,cold,True,813938,1.075894,1992496,849139,
512,cold,True,1022939,1.197609,3904372,1089243,
512,cold,True,1017071,1.219871,4036560,1062923,
512,cold,True,832949,1.188421,2150876,897680,
512,cold,True,807596,1.163843,3262202,848888,
